CustomerID,Recency,Frequency,Monetary,TotalQuantity,UniqueProducts,AverageOrderValue,Cluster,Segment
16768,3,2,286.49,88,40,143.245,2,Recent / Potential
16769,160,1,380.39,83,33,380.39,1,At-Risk / Low-Value
16770,136,4,656.48,371,82,164.12,0,Regular / Mid-Value
16771,175,3,1655.95,1052,154,551.9833333333333,0,Regular / Mid-Value
16774,16,3,542.2,226,20,180.73333333333335,2,Recent / Potential
16775,22,8,1174.55,283,65,146.81875,3,High-Value / Loyal
16777,157,1,177.25,50,35,177.25,1,At-Risk / Low-Value
16778,174,1,93.18,66,5,93.18,1,At-Risk / Low-Value
16779,6,15,6394.7300000000005,3614,130,426.31533333333334,3,High-Value / Loyal
16780,0,2,425.19,271,51,212.595,2,Recent / Potential
16781,272,1,311.25,113,17,311.25,1,At-Risk / Low-Value
16782,38,9,1642.3500000000001,508,89,182.48333333333335,3,High-Value / Loyal
16788,23,2,597.48,311,138,298.74,2,Recent / Potential
16791,22,5,800.27,339,111,160.054,0,Regular / Mid-Value
16792,182,2,110.38000000000001,44,11,55.190000000000005,1,At-Risk / Low-Value
16794,8,4,628.5,626,100,157.125,2,Recent / Potential
16795,265,1,414.88,239,64,414.88,1,At-Risk / Low-Value
16801,63,4,1619.73,499,72,404.9325,0,Regular / Mid-Value
16804,170,1,118.05,34,19,118.05,1,At-Risk / Low-Value
16805,73,2,460.59,539,94,230.295,0,Regular / Mid-Value
16806,3,4,801.49,378,68,200.3725,2,Recent / Potential
16807,42,3,1121.59,778,57,373.8633333333333,0,Regular / Mid-Value
16808,174,1,166.5,116,19,166.5,1,At-Risk / Low-Value
16809,36,3,470.69,371,61,156.89666666666668,0,Regular / Mid-Value
16810,92,1,309.54,114,15,309.54,1,At-Risk / Low-Value
16812,260,1,479.35,81,15,479.35,1,At-Risk / Low-Value
16813,13,6,1062.18,1113,187,177.03,3,High-Value / Loyal
16814,8,16,5206.69,2189,110,325.418125,3,High-Value / Loyal
16816,3,4,417.06,274,28,104.265,2,Recent / Potential
16817,85,7,1179.43,574,52,168.49,0,Regular / Mid-Value
16818,6,8,2102.4,1246,110,262.8,3,High-Value / Loyal
16823,127,1,358.38,136,34,358.38,1,At-Risk / Low-Value
16824,64,1,222.9,134,13,222.9,1,At-Risk / Low-Value
16825,85,1,318.7,358,11,318.7,1,At-Risk / Low-Value
16828,12,1,113.5,58,7,113.5,2,Recent / Potential
16829,56,1,197.22,99,11,197.22,1,At-Risk / Low-Value
16832,84,3,199.15,33,11,66.38333333333334,1,At-Risk / Low-Value
16833,159,3,671.29,306,32,223.76333333333332,0,Regular / Mid-Value
16834,127,1,413.46,358,24,413.46,1,At-Risk / Low-Value
16835,28,2,180.85,61,10,90.425,2,Recent / Potential
16836,16,1,91.32000000000001,84,2,91.32000000000001,2,Recent / Potential
16837,57,9,1911.74,727,77,212.41555555555556,3,High-Value / Loyal
16838,97,2,588.85,185,24,294.425,0,Regular / Mid-Value
16839,9,22,10869.28,5724,97,494.0581818181818,3,High-Value / Loyal
16841,37,5,1561.06,1878,89,312.212,0,Regular / Mid-Value
16842,0,3,1264.19,693,45,421.3966666666667,2,Recent / Potential
16843,34,11,7371.6,6730,170,670.1454545454545,3,High-Value / Loyal
16849,86,1,124.57,33,8,124.57,1,At-Risk / Low-Value
16850,233,1,332.41,249,19,332.41,1,At-Risk / Low-Value
16852,76,1,113.06,51,7,113.06,1,At-Risk / Low-Value
16858,268,1,375.69000000000005,91,9,375.69000000000005,1,At-Risk / Low-Value
16859,44,2,747.81,827,50,373.905,0,Regular / Mid-Value
16861,58,1,70.80000000000001,24,2,70.80000000000001,1,At-Risk / Low-Value
16863,266,1,164.25,105,9,164.25,1,At-Risk / Low-Value
16866,40,3,207.73999999999998,60,10,69.24666666666666,2,Recent / Potential
16869,65,2,387.68,242,56,193.84,1,At-Risk / Low-Value
16871,110,4,2037.82,861,104,509.455,0,Regular / Mid-Value
16872,5,2,464.68000000000006,454,3,232.34000000000003,2,Recent / Potential
16873,27,4,3871.4700000000003,2055,97,967.8675000000001,3,High-Value / Loyal
16875,44,4,1138.2,488,53,284.55,0,Regular / Mid-Value
16877,52,2,188.98,104,46,94.49,1,At-Risk / Low-Value
16880,26,5,856.91,480,82,171.382,0,Regular / Mid-Value
16882,139,2,215.70000000000002,102,15,107.85000000000001,1,At-Risk / Low-Value
16883,87,2,276.73,104,33,138.365,1,At-Risk / Low-Value
16885,257,1,190.65,37,27,190.65,1,At-Risk / Low-Value
16889,94,3,1578.67,925,112,526.2233333333334,0,Regular / Mid-Value
16891,41,2,437.92,158,93,218.96,0,Regular / Mid-Value
16892,83,1,102.97999999999999,77,20,102.97999999999999,1,At-Risk / Low-Value
16893,266,1,145.93,62,44,145.93,1,At-Risk / Low-Value
16897,199,2,289.78,73,37,144.89,1,At-Risk / Low-Value
16898,77,2,319.46999999999997,250,99,159.73499999999999,1,At-Risk / Low-Value
16899,49,3,510.18,225,58,170.06,0,Regular / Mid-Value
16902,16,1,1706.88,629,43,1706.88,2,Recent / Potential
16904,8,13,3034.07,1651,334,233.39000000000001,3,High-Value / Loyal
16905,136,3,853.93,267,44,284.6433333333333,0,Regular / Mid-Value
16906,86,3,394.94,184,33,131.64666666666668,0,Regular / Mid-Value
16907,48,4,711.88,229,74,177.97,0,Regular / Mid-Value
16912,34,7,1558.38,589,50,222.6257142857143,3,High-Value / Loyal
16913,190,1,113.44,82,8,113.44,1,At-Risk / Low-Value
16915,27,4,382.39000000000004,59,29,95.59750000000001,2,Recent / Potential
16916,272,1,198.08,103,48,198.08,1,At-Risk / Low-Value
16917,176,1,391.52,232,9,391.52,1,At-Risk / Low-Value
16918,59,2,523.03,331,49,261.515,0,Regular / Mid-Value
16919,56,11,2596.45,1413,141,236.04090909090908,3,High-Value / Loyal
16923,52,13,4398.54,2003,202,338.34923076923076,3,High-Value / Loyal
16926,271,1,230.25,35,14,230.25,1,At-Risk / Low-Value
16927,15,3,543.05,993,5,181.01666666666665,2,Recent / Potential
16928,1,14,2204.25,1631,66,157.44642857142858,3,High-Value / Loyal
16929,27,2,428.88,326,23,214.44,2,Recent / Potential
16931,3,14,2918.8,1978,345,208.4857142857143,3,High-Value / Loyal
16933,139,1,224.73,127,19,224.73,1,At-Risk / Low-Value
16938,79,3,2410.75,2325,205,803.5833333333334,0,Regular / Mid-Value
16940,69,2,1868.36,1236,162,934.18,0,Regular / Mid-Value
16942,36,7,1449.14,597,115,207.02,3,High-Value / Loyal
16943,111,3,816.73,145,23,272.24333333333334,0,Regular / Mid-Value
16945,13,12,2705.21,1787,95,225.43416666666667,3,High-Value / Loyal
16947,135,1,406.48,312,21,406.48,1,At-Risk / Low-Value
16948,38,3,435.02,1614,15,145.00666666666666,0,Regular / Mid-Value
16949,85,4,893.75,386,32,223.4375,0,Regular / Mid-Value
16950,24,2,778.41,337,26,389.205,2,Recent / Potential
16951,34,3,1277.75,1318,73,425.9166666666667,0,Regular / Mid-Value
16952,9,2,167.61,92,16,83.805,2,Recent / Potential
16954,24,4,1245.3799999999999,744,34,311.34499999999997,0,Regular / Mid-Value
16955,84,4,518.67,266,18,129.6675,0,Regular / Mid-Value
16957,139,2,416.64,172,15,208.32,1,At-Risk / Low-Value
16960,152,1,201.53,95,45,201.53,1,At-Risk / Low-Value
16961,16,1,234.17,125,14,234.17,2,Recent / Potential
16963,87,1,110.55000000000001,35,7,110.55000000000001,1,At-Risk / Low-Value
16965,126,1,201.19,291,26,201.19,1,At-Risk / Low-Value
16966,70,4,1486.56,1320,8,371.64,0,Regular / Mid-Value
16967,89,1,319.02,333,21,319.02,1,At-Risk / Low-Value
16968,7,1,253.31,98,15,253.31,2,Recent / Potential
16969,34,2,478.96000000000004,740,32,239.48000000000002,2,Recent / Potential
16976,167,1,251.51999999999998,88,2,251.51999999999998,1,At-Risk / Low-Value
16979,47,2,555.65,135,19,277.825,0,Regular / Mid-Value
16980,155,2,1078.96,788,71,539.48,0,Regular / Mid-Value
16983,80,4,885.22,534,54,221.305,0,Regular / Mid-Value
16984,30,1,3226.13,1632,262,3226.13,0,Regular / Mid-Value
16985,57,7,3578.54,1287,50,511.21999999999997,3,High-Value / Loyal
16987,70,3,629.45,103,29,209.8166666666667,0,Regular / Mid-Value
16989,50,1,857.7,1066,7,857.7,0,Regular / Mid-Value
16990,118,1,179.0,100,1,179.0,1,At-Risk / Low-Value
16992,99,2,671.15,356,41,335.575,0,Regular / Mid-Value
16996,21,5,1041.78,390,11,208.356,0,Regular / Mid-Value
16997,188,3,702.0,360,7,234.0,0,Regular / Mid-Value
16998,49,4,295.0,76,1,73.75,0,Regular / Mid-Value
17001,13,7,2471.09,1342,59,353.0128571428572,3,High-Value / Loyal
17002,115,2,993.52,422,24,496.76,0,Regular / Mid-Value
17007,55,5,575.44,346,33,115.08800000000001,0,Regular / Mid-Value
17015,85,1,524.5,549,116,524.5,1,At-Risk / Low-Value
17017,62,14,5431.28,4311,81,387.9485714285714,3,High-Value / Loyal
17018,225,1,405.0,60,6,405.0,1,At-Risk / Low-Value
17019,161,3,995.93,658,114,331.97666666666663,0,Regular / Mid-Value
17024,57,1,31.25,25,1,31.25,1,At-Risk / Low-Value
17025,273,2,160.97,139,5,80.485,1,At-Risk / Low-Value
17026,85,2,154.82999999999998,97,4,77.41499999999999,1,At-Risk / Low-Value
17027,79,4,655.88,288,95,163.97,0,Regular / Mid-Value
17029,10,2,716.0,400,1,358.0,2,Recent / Potential
17031,54,1,225.95,125,13,225.95,1,At-Risk / Low-Value
17033,114,2,608.1,190,12,304.05,0,Regular / Mid-Value
17034,187,1,141.79999999999998,98,6,141.79999999999998,1,At-Risk / Low-Value
17035,145,2,433.53000000000003,229,27,216.76500000000001,1,At-Risk / Low-Value
17040,37,1,449.73,181,15,449.73,2,Recent / Potential
17041,8,2,750.89,539,45,375.445,2,Recent / Potential
17042,21,4,922.8199999999999,892,69,230.70499999999998,2,Recent / Potential
17043,78,2,324.96999999999997,357,27,162.48499999999999,1,At-Risk / Low-Value
17045,13,3,339.44,106,20,113.14666666666666,2,Recent / Potential
17046,57,1,642.02,510,22,642.02,1,At-Risk / Low-Value
17047,105,2,749.4300000000001,352,40,374.71500000000003,0,Regular / Mid-Value
17048,17,3,925.35,485,41,308.45,2,Recent / Potential
17049,17,5,2606.65,1083,105,521.33,3,High-Value / Loyal
17050,87,5,2660.59,1353,164,532.118,0,Regular / Mid-Value
17051,94,1,247.14000000000001,184,40,247.14000000000001,1,At-Risk / Low-Value
17053,30,1,498.48,122,13,498.48,2,Recent / Potential
17054,37,4,1207.32,739,58,301.83,0,Regular / Mid-Value
17058,99,2,819.66,455,42,409.83,0,Regular / Mid-Value
17059,10,4,2250.1,1283,232,562.525,3,High-Value / Loyal
17060,166,1,234.24,216,5,234.24,1,At-Risk / Low-Value
17061,10,10,4658.83,1408,48,465.883,3,High-Value / Loyal
17062,213,4,538.37,430,52,134.5925,0,Regular / Mid-Value
17063,63,4,671.87,309,35,167.9675,0,Regular / Mid-Value
17064,82,2,461.3,189,36,230.65,0,Regular / Mid-Value
17068,10,15,3281.4900000000002,1508,89,218.76600000000002,3,High-Value / Loyal
17069,55,5,1495.79,712,68,299.158,0,Regular / Mid-Value
17070,14,1,312.14,133,62,312.14,2,Recent / Potential
17071,34,6,1402.42,622,65,233.73666666666668,0,Regular / Mid-Value
17073,9,1,453.79,307,56,453.79,2,Recent / Potential
17075,153,3,696.07,241,49,232.02333333333334,0,Regular / Mid-Value
17076,173,2,334.2,112,11,167.1,1,At-Risk / Low-Value
17080,169,1,76.32000000000001,72,1,76.32000000000001,1,At-Risk / Low-Value
17082,218,1,636.94,316,24,636.94,1,At-Risk / Low-Value
17083,9,3,1405.78,772,24,468.5933333333333,2,Recent / Potential
17085,23,5,1566.65,786,115,313.33000000000004,0,Regular / Mid-Value
17088,82,2,1399.1100000000001,525,72,699.5550000000001,0,Regular / Mid-Value
17090,127,3,649.05,313,13,216.35,0,Regular / Mid-Value
17091,85,5,1994.41,1013,94,398.882,0,Regular / Mid-Value
17092,26,2,633.07,391,42,316.535,2,Recent / Potential
17094,222,1,302.0,152,14,302.0,1,At-Risk / Low-Value
17095,199,2,543.96,234,33,271.98,1,At-Risk / Low-Value
17096,43,2,443.94,178,22,221.97,0,Regular / Mid-Value
17097,0,6,639.53,250,103,106.58833333333332,2,Recent / Potential
17101,78,1,230.57999999999998,158,17,230.57999999999998,1,At-Risk / Low-Value
17102,161,1,25.5,2,1,25.5,1,At-Risk / Low-Value
17105,59,2,665.78,693,80,332.89,0,Regular / Mid-Value
17107,55,3,6334.06,2432,179,2111.3533333333335,0,Regular / Mid-Value
17109,132,2,464.59000000000003,248,52,232.29500000000002,1,At-Risk / Low-Value
17110,65,1,163.29999999999998,50,12,163.29999999999998,1,At-Risk / Low-Value
17114,38,6,603.59,157,66,100.59833333333334,0,Regular / Mid-Value
17115,82,2,612.82,260,28,306.41,0,Regular / Mid-Value
17117,188,1,116.19999999999999,68,9,116.19999999999999,1,At-Risk / Low-Value
17118,217,1,157.02,154,10,157.02,1,At-Risk / Low-Value
17120,133,1,307.46,120,18,307.46,1,At-Risk / Low-Value
17122,19,1,138.32,80,7,138.32,2,Recent / Potential
17123,61,1,345.29999999999995,246,9,345.29999999999995,1,At-Risk / Low-Value
17124,85,1,298.89,130,31,298.89,1,At-Risk / Low-Value
17126,52,5,1004.75,792,187,200.95,0,Regular / Mid-Value
17128,234,1,157.09,76,14,157.09,1,At-Risk / Low-Value
17133,90,3,2478.79,1125,9,826.2633333333333,0,Regular / Mid-Value
17134,6,2,425.0,102,21,212.5,2,Recent / Potential
17135,189,2,500.55,420,19,250.275,1,At-Risk / Low-Value
17138,175,1,380.5,126,24,380.5,1,At-Risk / Low-Value
17139,22,7,6851.82,3200,208,978.8314285714285,3,High-Value / Loyal
17140,147,1,465.32,302,16,465.32,1,At-Risk / Low-Value
17142,139,1,579.0,81,15,579.0,1,At-Risk / Low-Value
17146,5,3,749.78,212,33,249.92666666666665,2,Recent / Potential
17147,106,2,973.11,517,42,486.555,0,Regular / Mid-Value
17152,94,3,1689.5,517,9,563.1666666666666,0,Regular / Mid-Value
17155,77,1,143.3,154,9,143.3,1,At-Risk / Low-Value
17157,76,1,161.46,102,8,161.46,1,At-Risk / Low-Value
17158,132,2,698.55,461,36,349.275,0,Regular / Mid-Value
17159,71,1,528.45,305,30,528.45,1,At-Risk / Low-Value
17160,9,5,3001.18,2417,85,600.236,3,High-Value / Loyal
17162,31,9,1463.66,865,75,162.6288888888889,3,High-Value / Loyal
17164,51,3,1270.42,802,53,423.47333333333336,0,Regular / Mid-Value
17165,184,1,158.68,100,10,158.68,1,At-Risk / Low-Value
17166,103,1,127.59,57,10,127.59,1,At-Risk / Low-Value
17169,83,1,308.68,102,18,308.68,1,At-Risk / Low-Value
17171,189,1,224.91,185,16,224.91,1,At-Risk / Low-Value
17173,16,2,961.26,238,13,480.63,2,Recent / Potential
17174,117,1,59.9,41,4,59.9,1,At-Risk / Low-Value
17175,41,3,1132.6299999999999,644,42,377.5433333333333,0,Regular / Mid-Value
17176,101,1,306.13,170,15,306.13,1,At-Risk / Low-Value
17179,78,3,711.79,290,56,237.26333333333332,0,Regular / Mid-Value
17180,141,3,564.86,529,77,188.28666666666666,0,Regular / Mid-Value
17181,273,1,155.52,216,2,155.52,1,At-Risk / Low-Value
17183,5,1,329.67,141,9,329.67,2,Recent / Potential
17187,126,1,203.95,144,10,203.95,1,At-Risk / Low-Value
17188,64,5,1815.09,971,51,363.018,0,Regular / Mid-Value
17189,6,2,384.40000000000003,227,52,192.20000000000002,2,Recent / Potential
17190,107,1,195.0,1,1,195.0,1,At-Risk / Low-Value
17191,91,5,1175.7,639,111,235.14000000000001,0,Regular / Mid-Value
17193,76,2,448.56000000000006,144,4,224.28000000000003,0,Regular / Mid-Value
17194,173,2,262.62,119,26,131.31,1,At-Risk / Low-Value
17198,265,2,521.66,242,73,260.83,1,At-Risk / Low-Value
17204,75,4,1564.56,646,44,391.14,0,Regular / Mid-Value
17211,80,6,1464.89,793,106,244.14833333333334,0,Regular / Mid-Value
17212,153,1,226.85,147,4,226.85,1,At-Risk / Low-Value
17213,41,5,1780.01,758,67,356.002,0,Regular / Mid-Value
17214,149,4,613.67,179,56,153.4175,0,Regular / Mid-Value
17217,134,1,113.5,24,9,113.5,1,At-Risk / Low-Value
17218,114,5,948.58,396,85,189.716,0,Regular / Mid-Value
17220,26,8,2172.4,1203,226,271.55,3,High-Value / Loyal
17223,210,2,426.79,112,43,213.395,1,At-Risk / Low-Value
17226,208,1,393.49,406,21,393.49,1,At-Risk / Low-Value
17227,72,3,473.75,296,17,157.91666666666666,0,Regular / Mid-Value
17228,107,4,687.58,611,69,171.895,0,Regular / Mid-Value
17229,42,1,157.71,108,32,157.71,1,At-Risk / Low-Value
17230,164,8,3638.41,1651,51,454.80125,0,Regular / Mid-Value
17231,26,7,1938.72,1047,209,276.96,3,High-Value / Loyal
17234,82,1,149.89000000000001,55,14,149.89000000000001,1,At-Risk / Low-Value
17235,272,1,341.9,126,10,341.9,1,At-Risk / Low-Value
17236,79,5,697.73,400,62,139.546,0,Regular / Mid-Value
17238,36,11,1959.92,909,212,178.17454545454547,3,High-Value / Loyal
17239,212,1,382.5,150,15,382.5,1,At-Risk / Low-Value
17242,8,2,1135.04,611,30,567.52,2,Recent / Potential
17243,13,15,4012.67,1412,118,267.5113333333333,3,High-Value / Loyal
17245,104,1,171.45,75,9,171.45,1,At-Risk / Low-Value
17248,20,1,318.65,213,68,318.65,2,Recent / Potential
17250,161,1,162.65,70,23,162.65,1,At-Risk / Low-Value
17251,262,1,283.28000000000003,110,37,283.28000000000003,1,At-Risk / Low-Value
17252,16,2,353.86,193,86,176.93,2,Recent / Potential
17255,199,1,112.46,75,36,112.46,1,At-Risk / Low-Value
17256,7,2,240.0,141,12,120.0,2,Recent / Potential
17259,48,2,603.37,410,104,301.685,0,Regular / Mid-Value
17262,127,4,955.3600000000001,327,7,238.84000000000003,0,Regular / Mid-Value
17263,108,1,63.440000000000005,36,23,63.440000000000005,1,At-Risk / Low-Value
17265,38,2,562.9,394,106,281.45,0,Regular / Mid-Value
17266,47,1,113.06,27,17,113.06,1,At-Risk / Low-Value
17267,27,2,317.62,159,37,158.81,2,Recent / Potential
17268,7,4,763.64,844,3,190.91,2,Recent / Potential
17272,99,2,1409.44,1161,59,704.72,0,Regular / Mid-Value
17277,127,2,1065.3500000000001,430,67,532.6750000000001,0,Regular / Mid-Value
17278,141,1,246.04,179,15,246.04,1,At-Risk / Low-Value
17282,30,3,1703.41,1877,79,567.8033333333334,0,Regular / Mid-Value
17284,20,5,1494.1399999999999,1240,219,298.828,3,High-Value / Loyal
17287,43,5,702.41,350,61,140.482,0,Regular / Mid-Value
17288,107,5,663.7,662,13,132.74,0,Regular / Mid-Value
17289,80,1,167.35999999999999,134,30,167.35999999999999,1,At-Risk / Low-Value
17291,208,1,550.8000000000001,72,1,550.8000000000001,1,At-Risk / Low-Value
17293,19,5,867.03,517,45,173.406,2,Recent / Potential
17298,1,2,498.42,387,30,249.21,2,Recent / Potential
17299,0,2,268.19,280,24,134.095,2,Recent / Potential
17302,22,3,661.61,345,48,220.53666666666666,2,Recent / Potential
17303,261,1,250.04,144,53,250.04,1,At-Risk / Low-Value
17306,28,14,6123.32,8412,9,437.38,3,High-Value / Loyal
17311,216,1,556.46,410,24,556.46,1,At-Risk / Low-Value
17312,38,3,644.3,372,11,214.76666666666665,0,Regular / Mid-Value
17314,48,5,1506.92,1018,57,301.384,0,Regular / Mid-Value
17315,0,30,4369.04,2999,233,145.63466666666667,3,High-Value / Loyal
17320,0,3,1200.6200000000001,634,57,400.2066666666667,2,Recent / Potential
17323,24,4,537.25,506,98,134.3125,2,Recent / Potential
17324,231,2,702.23,606,17,351.115,0,Regular / Mid-Value
17325,180,1,96.8,60,6,96.8,1,At-Risk / Low-Value
17329,215,1,243.36,67,16,243.36,1,At-Risk / Low-Value
17331,23,1,175.2,16,1,175.2,2,Recent / Potential
17334,202,2,307.02,315,11,153.51,1,At-Risk / Low-Value
17337,51,4,2027.8700000000001,1269,421,506.96750000000003,0,Regular / Mid-Value
17338,14,7,5207.02,2351,320,743.86,3,High-Value / Loyal
17339,265,1,60.0,16,4,60.0,1,At-Risk / Low-Value
17340,20,7,7593.65,4008,157,1084.8071428571427,3,High-Value / Loyal
17341,56,3,781.36,489,147,260.4533333333333,0,Regular / Mid-Value
17343,255,1,193.64,56,17,193.64,1,At-Risk / Low-Value
17345,96,2,128.33,62,19,64.165,1,At-Risk / Low-Value
17346,3,8,1266.21,960,170,158.27625,3,High-Value / Loyal
17348,197,1,160.15,199,36,160.15,1,At-Risk / Low-Value
17349,79,1,110.75,112,8,110.75,1,At-Risk / Low-Value
17351,69,2,427.3,92,17,213.65,0,Regular / Mid-Value
17353,29,2,1740.0,1200,5,870.0,0,Regular / Mid-Value
17356,211,1,178.22,166,19,178.22,1,At-Risk / Low-Value
17358,203,2,365.85,202,55,182.925,1,At-Risk / Low-Value
17360,84,1,330.95,167,53,330.95,1,At-Risk / Low-Value
17361,86,2,263.92,63,16,131.96,1,At-Risk / Low-Value
17362,139,2,312.23,191,30,156.115,1,At-Risk / Low-Value
17364,37,6,2633.81,1501,153,438.9683333333333,3,High-Value / Loyal
17365,69,5,2371.01,2562,172,474.20200000000006,0,Regular / Mid-Value
17367,138,1,168.4,150,33,168.4,1,At-Risk / Low-Value
17368,73,5,1614.87,1288,53,322.974,0,Regular / Mid-Value
17370,69,1,110.69999999999999,78,8,110.69999999999999,1,At-Risk / Low-Value
17371,261,1,97.63,40,7,97.63,1,At-Risk / Low-Value
17372,66,6,1061.13,594,177,176.85500000000002,0,Regular / Mid-Value
17373,34,2,287.3,200,26,143.65,2,Recent / Potential
17374,118,2,495.77,85,24,247.885,1,At-Risk / Low-Value
17375,99,3,400.1,367,63,133.36666666666667,0,Regular / Mid-Value
17376,211,1,105.85,35,13,105.85,1,At-Risk / Low-Value
17377,26,9,2045.38,1094,91,227.26444444444445,3,High-Value / Loyal
17381,19,23,16875.65,21483,40,733.7239130434783,3,High-Value / Loyal
17384,119,1,227.65,43,3,227.65,1,At-Risk / Low-Value
17386,13,3,1541.4,876,6,513.8000000000001,2,Recent / Potential
17388,31,3,953.0300000000001,779,12,317.6766666666667,0,Regular / Mid-Value
17389,21,24,8912.78,1888,37,371.36583333333334,3,High-Value / Loyal
17391,63,2,508.8,480,2,254.4,0,Regular / Mid-Value
17392,206,2,457.91,320,53,228.955,1,At-Risk / Low-Value
17394,119,1,203.86999999999998,241,4,203.86999999999998,1,At-Risk / Low-Value
17396,48,6,4801.8,1105,18,800.3000000000001,3,High-Value / Loyal
17398,14,3,653.38,310,30,217.79333333333332,2,Recent / Potential
17400,26,5,2129.96,1097,175,425.992,3,High-Value / Loyal
17402,1,8,1732.45,420,29,216.55625,3,High-Value / Loyal
17404,23,10,21004.3,21623,93,2100.43,3,High-Value / Loyal
17405,50,1,393.31,334,41,393.31,1,At-Risk / Low-Value
17406,233,3,2200.42,787,99,733.4733333333334,0,Regular / Mid-Value
17408,63,1,32.65,3,2,32.65,1,At-Risk / Low-Value
17409,84,2,771.85,105,13,385.925,0,Regular / Mid-Value
17410,115,1,302.4,100,15,302.4,1,At-Risk / Low-Value
17411,161,1,285.58,126,16,285.58,1,At-Risk / Low-Value
17412,96,4,709.82,358,30,177.455,0,Regular / Mid-Value
17414,84,1,598.0,1380,5,598.0,1,At-Risk / Low-Value
17416,9,5,5294.49,3283,153,1058.898,3,High-Value / Loyal
17418,223,1,167.39000000000001,139,12,167.39000000000001,1,At-Risk / Low-Value
17419,43,8,2660.0,1213,107,332.5,3,High-Value / Loyal
17420,71,2,391.51,169,19,195.755,1,At-Risk / Low-Value
17422,42,4,1296.18,1356,77,324.045,0,Regular / Mid-Value
17423,117,1,449.42,314,11,449.42,1,At-Risk / Low-Value
17426,75,3,3279.23,1841,137,1093.0766666666666,0,Regular / Mid-Value
17428,10,20,10661.09,6739,205,533.0545,3,High-Value / Loyal
17429,28,3,524.9200000000001,624,36,174.97333333333336,2,Recent / Potential
17430,265,1,112.6,60,5,112.6,1,At-Risk / Low-Value
17431,213,1,403.3,292,41,403.3,1,At-Risk / Low-Value
17436,126,1,122.39999999999999,48,4,122.39999999999999,1,At-Risk / Low-Value
17438,153,1,388.45000000000005,103,17,388.45000000000005,1,At-Risk / Low-Value
17440,56,3,186.42000000000002,246,3,62.14000000000001,1,At-Risk / Low-Value
17442,21,4,1590.45,1013,77,397.6125,0,Regular / Mid-Value
17443,119,1,534.24,504,1,534.24,1,At-Risk / Low-Value
17444,47,3,2940.04,2119,132,980.0133333333333,0,Regular / Mid-Value
17446,76,2,120.9,198,6,60.45,1,At-Risk / Low-Value
17449,134,3,1322.69,606,118,440.8966666666667,0,Regular / Mid-Value
17450,8,22,85770.34,31892,107,3898.651818181818,3,High-Value / Loyal
17451,5,1,346.01,267,23,346.01,2,Recent / Potential
17454,92,4,517.53,243,57,129.3825,0,Regular / Mid-Value
17455,103,1,131.7,66,8,131.7,1,At-Risk / Low-Value
17456,265,1,249.86,222,17,249.86,1,At-Risk / Low-Value
17457,26,5,1737.7,826,14,347.54,0,Regular / Mid-Value
17460,125,5,462.58000000000004,177,14,92.516,0,Regular / Mid-Value
17462,184,1,463.40999999999997,155,14,463.40999999999997,1,At-Risk / Low-Value
17463,76,3,1245.64,725,103,415.21333333333337,0,Regular / Mid-Value
17464,58,1,289.96000000000004,220,9,289.96000000000004,1,At-Risk / Low-Value
17469,8,3,1050.27,443,44,350.09,2,Recent / Potential
17470,27,4,816.47,1275,54,204.1175,0,Regular / Mid-Value
17472,91,3,710.29,462,142,236.76333333333332,0,Regular / Mid-Value
17483,34,2,274.74,98,13,137.37,2,Recent / Potential
17486,161,1,396.87,191,24,396.87,1,At-Risk / Low-Value
17489,112,1,208.56,232,16,208.56,1,At-Risk / Low-Value
17490,76,1,305.2,140,18,305.2,1,At-Risk / Low-Value
17491,33,5,1660.31,1034,50,332.062,0,Regular / Mid-Value
17492,148,1,374.57,155,12,374.57,1,At-Risk / Low-Value
17496,258,1,271.05,79,10,271.05,1,At-Risk / Low-Value
17499,189,1,622.88,711,40,622.88,1,At-Risk / Low-Value
17501,120,2,288.6,160,18,144.3,1,At-Risk / Low-Value
17504,106,9,2997.0299999999997,1664,112,333.00333333333333,0,Regular / Mid-Value
17505,61,2,1145.84,556,48,572.92,0,Regular / Mid-Value
17507,161,2,605.58,359,79,302.79,0,Regular / Mid-Value
17508,180,1,387.31,289,22,387.31,1,At-Risk / Low-Value
17511,14,20,56175.47,38091,339,2808.7735000000002,3,High-Value / Loyal
17512,21,8,1891.9,1834,40,236.4875,3,High-Value / Loyal
17514,28,1,208.65,135,40,208.65,2,Recent / Potential
17515,106,3,571.37,220,47,190.45666666666668,0,Regular / Mid-Value
17516,19,4,608.85,375,95,152.2125,2,Recent / Potential
17517,208,1,153.94,102,11,153.94,1,At-Risk / Low-Value
17519,33,5,1488.0,1042,50,297.6,0,Regular / Mid-Value
17521,99,1,159.56,116,8,159.56,1,At-Risk / Low-Value
17522,38,4,912.25,932,54,228.0625,0,Regular / Mid-Value
17524,261,1,145.0,90,6,145.0,1,At-Risk / Low-Value
17525,259,1,422.70000000000005,82,9,422.70000000000005,1,At-Risk / Low-Value
17526,190,3,872.8,140,9,290.93333333333334,0,Regular / Mid-Value
17527,9,2,606.62,206,25,303.31,2,Recent / Potential
17530,106,6,1367.86,796,216,227.97666666666666,0,Regular / Mid-Value
17531,90,1,296.7,136,14,296.7,1,At-Risk / Low-Value
17535,180,1,164.4,136,13,164.4,1,At-Risk / Low-Value
